weather_uuid,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_7_to_28cm,wind_speed_100m,city
f816a00b-3a6c-e942-6e08-aff9e94ac39c,2023-01-20 10:00:00,8.919499,46.702637,-1.8805,3.7459211,0.0,0.0,0.0,0.0,1,1010.2,1003.37616,39.0,39.0,10.0,0.0,0.15642086,0.60973865,19.0392,7.3195,0.493,6.8694997,0.503,28.930204,Washington D.C.
032fd289-d056-554d-03b0-abc1ae655d30,2023-01-20 11:00:00,11.8705,51.25778,2.1205,9.612556,0.0,0.0,0.0,0.0,0,1023.6,1012.3865,0.0,0.0,0.0,0.0,0.25315145,0.6788821,3.319036,11.7705,0.319,9.9205,0.342,4.1046314,Los Angeles
75c48312-c142-0431-77f5-47e87d713ed8,2023-01-20 11:00:00,9.6195,42.465588,-2.5305,3.0117993,0.0,0.0,0.0,0.0,3,1010.7,1003.8894,100.0,91.0,100.0,0.0,0.21848582,0.6899452,28.277763,8.0695,0.491,6.9195,0.502,42.45253,Washington D.C.
f44205e0-70a3-b5b4-1337-cd14513bad42,2023-01-20 12:00:00,12.8705,50.806957,2.9205,10.754027,0.0,0.0,0.0,0.0,0,1022.9,1011.7329,0.0,0.0,0.0,0.0,0.29474008,0.7316287,5.4119864,13.4705,0.316,10.1705,0.342,6.87779,Los Angeles
1a00eef3-5d80-3502-90bb-1fd113bd0955,2023-01-20 12:00:00,9.0195,42.921825,-2.9305,2.759822,0.0,0.0,0.0,0.0,1,1010.6,1003.7757,20.0,19.0,5.0,0.0,0.20129465,0.6574011,25.537172,8.4695,0.49,7.0195,0.501,38.10562,Washington D.C.
273d54d8-0dd5-cb2a-ff51-4b4cd108d7d6,2023-01-20 13:00:00,13.7205,48.925774,3.1705,11.661453,0.0,0.0,0.0,0.0,0,1022.5,1011.3703,2.0,0.0,0.0,2.0,0.30506408,0.8028544,5.506941,14.6205,0.313,10.5205,0.341,7.072878,Los Angeles
e53538d6-3885-1f0d-9557-2e7f5de0ef50,2023-01-20 13:00:00,9.0195,44.54292,-2.4305,2.9564266,0.0,0.0,0.0,0.0,1,1010.6,1003.7757,26.0,26.0,5.0,0.0,0.22782966,0.6387348,24.633049,8.9695,0.489,7.1695,0.501,35.9153,Washington D.C.
4c273222-bc51-2ef3-46d8-9293462a2170,2023-01-20 14:00:00,14.1705,48.364414,3.4205,11.717087,0.0,0.0,0.0,0.0,0,1022.4,1011.2886,0.0,0.0,0.0,0.0,0.27851322,0.8356978,6.297428,15.2205,0.31,10.9205,0.341,7.5942082,Los Angeles
22a1aec7-e882-1791-0e75-a4af99f12334,2023-01-20 14:00:00,9.0195,43.725708,-2.6805,2.803051,0.0,0.0,0.0,0.0,1,1010.9,1004.0737,20.0,13.0,18.0,0.0,0.22346546,0.64814484,25.460936,9.2695,0.488,7.2695,0.5,37.641953,Washington D.C.
548c4bd6-3fcb-b4e1-387d-dc7d3f65578d,2023-01-20 15:00:00,13.9705,51.829403,4.2205,11.542529,0.0,0.0,0.0,0.0,0,1022.6,1011.47876,0.0,0.0,0.0,0.0,0.21695627,0.7695776,7.2,15.1205,0.307,11.2705,0.341,8.942214,Los Angeles
5b2c7196-b6ca-f080-32ad-9dfb68bed8ad,2023-01-20 15:00:00,8.419499,44.532284,-2.9805,2.2214093,0.0,0.0,0.0,0.0,2,1011.8,1004.95306,66.0,65.0,55.0,0.0,0.17605202,0.6134675,25.071098,9.169499,0.487,7.4195,0.499,37.854813,Washington D.C.
f5a4dcec-45e0-6b0f-9343-8a3a879cefa6,2023-01-20 16:00:00,13.7705,57.28722,5.4705,11.723746,0.0,0.0,0.0,0.0,0,1022.6,1011.4711,0.0,0.0,0.0,0.0,0.13142715,0.6735731,6.379216,15.1205,0.308,11.7205,0.346,7.771331,Los Angeles
a3f55aaa-7c3d-e52b-ab93-ad6f2cd43c83,2023-01-20 16:00:00,7.6695,45.655342,-3.3305,1.5846105,0.0,0.0,0.0,0.0,0,1012.9,1006.02734,7.0,1.0,6.0,0.0,0.13594973,0.571182,23.993399,8.8195,0.486,7.5195,0.499,37.038036,Washington D.C.
c507dabe-0d6f-f9b7-fb13-fc532827b2c1,2023-01-20 17:00:00,11.2205,75.87242,7.1205,9.729854,0.0,0.0,0.0,0.0,0,1023.4,1012.1629,0.0,0.0,0.0,0.0,0.031988624,0.3219006,5.154415,13.5205,0.308,11.9205,0.346,11.298495,Los Angeles
dc09e988-ada8-7610-a645-533077888f0a,2023-01-20 17:00:00,6.6695,47.27273,-3.7805,1.1640825,0.0,0.0,0.0,0.0,0,1014.3,1007.39343,17.0,17.0,0.0,0.0,0.089857265,0.517525,19.64228,8.2195,0.486,7.5695,0.498,33.818928,Washington D.C.
16e6a738-cf90-57f6-f0fd-c689fbd24de9,2023-01-20 18:00:00,9.2205,80.398575,6.0205,7.0743628,0.0,0.0,0.0,0.0,0,1023.9,1012.5786,0.0,0.0,0.0,0.0,0.020551056,0.22883701,7.8954163,11.7205,0.309,12.0205,0.345,10.483357,Los Angeles
ca62c676-a078-61da-2da9-2fee7240437d,2023-01-20 18:00:00,5.4694996,51.163467,-3.8305,0.37966585,0.0,0.0,0.0,0.0,0,1015.4,1008.4563,16.0,16.0,0.0,0.0,0.072734796,0.44122535,16.75064,7.4694996,0.485,7.5695,0.498,30.319181,Washington D.C.
f9168e3c-1dd5-d46d-776f-04d73dcad340,2023-01-20 19:00:00,9.0705,73.94833,4.6705,7.249111,0.0,0.0,0.0,0.0,0,1024.3,1012.96826,0.0,0.0,0.0,0.0,0.0,0.3010903,3.671294,10.3205,0.309,11.9705,0.345,6.725354,Los Angeles
0b4d34ca-a6ac-b84b-7282-f452eeca076c,2023-01-20 19:00:00,5.5695,50.430862,-3.9305,0.5363798,0.0,0.0,0.0,0.0,0,1016.8,1009.8492,0.0,0.0,0.0,0.0,0.05680371,0.4509596,16.279802,8.169499,0.475,7.3694997,0.493,28.277763,Washington D.C.
7c8444b8-89ab-ebaa-654c-edba8533b59c,2023-01-20 20:00:00,7.1205,79.820595,3.8705,5.153123,0.0,0.0,0.0,0.0,0,1024.7,1013.28516,0.0,0.0,0.0,0.0,0.0,0.20430017,3.563818,9.2705,0.31,11.8205,0.345,1.0182338,Los Angeles
dd672431-1f5d-b0f4-e06f-37f1df1fb565,2023-01-20 20:00:00,4.3195,53.19129,-4.3805003,-0.50097203,0.0,0.0,0.0,0.0,0,1017.4,1010.4141,0.0,0.0,0.0,0.0,0.04526506,0.39032206,14.458382,7.2194996,0.475,7.3694997,0.493,27.609911,Washington D.C.
5519bd2d-624e-043e-fc27-11beef922d1f,2023-01-20 21:00:00,6.2705,75.297554,2.2205,3.8818579,0.0,0.0,0.0,0.0,0,1024.9,1013.44855,0.0,0.0,0.0,0.0,0.0,0.23591208,4.3349743,8.4205,0.31,11.6705,0.344,5.5887027,Los Angeles
b8b78cb2-6657-adc8-3b0c-55fbd403e94f,2023-01-20 21:00:00,3.7695,56.96956,-3.9805,-1.12426,0.0,0.0,0.0,0.0,0,1018.1,1011.0953,0.0,0.0,0.0,0.0,0.041483402,0.34523356,15.281989,6.4694996,0.475,7.3694997,0.492,29.035288,Washington D.C.
12fcd094-d8c0-851e-85eb-6cf3219087bf,2023-01-20 22:00:00,4.8705,77.244286,1.2205,2.3763342,0.0,0.0,0.0,0.0,0,1025.3,1013.78687,0.0,0.0,0.0,0.0,0.0,0.1972239,3.8773184,7.6705,0.311,11.4705,0.344,5.8048253,Los Angeles
8dea9869-8e4a-d56e-7f0c-b67f2e3338bf,2023-01-20 22:00:00,3.4195,58.391144,-3.9805,-1.4236429,0.0,0.0,0.0,0.0,0,1018.4,1011.3844,3.0,3.0,2.0,0.0,0.038289525,0.32569802,14.934577,5.8694997,0.475,7.3195,0.492,28.460497,Washington D.C.
0ad4ba68-3e96-f85f-466b-db4a25e85186,2023-01-20 23:00:00,4.0205,78.79445,0.6705,1.5290604,0.0,0.0,0.0,0.0,0,1025.6,1014.0484,0.0,0.0,0.0,0.0,0.0,0.17317903,3.2399998,7.0705,0.311,11.2205,0.343,3.8268526,Los Angeles
e617ab8f-a593-aa08-d82a-2507ed567627,2023-01-20 23:00:00,3.1195,60.089703,-3.8805,-1.9149022,0.0,0.0,0.0,0.0,0,1018.8,1011.7739,0.0,0.0,0.0,0.0,0.038538974,0.30585325,16.327497,5.4195,0.476,7.2194996,0.492,30.173496,Washington D.C.
516e7c7b-decc-67f9-b932-d51d383b3fbc,2023-01-21 00:00:00,3.6705,79.02601,0.37049997,1.1282787,0.0,0.0,0.0,0.0,0,1025.8,1014.23157,0.0,0.0,0.0,0.0,0.0,0.16712493,3.2599385,6.5205,0.312,10.9705,0.343,2.5455842,Los Angeles
ce25f001-94cf-bc42-8114-fee2409bf356,2023-01-21 00:00:00,2.8695,60.478554,-4.0305004,-2.4771333,0.0,0.0,0.0,0.0,0,1019.2,1012.16486,1.0,1.0,0.0,0.0,0.041254133,0.29755872,18.345877,5.0195,0.476,7.1194997,0.491,33.014175,Washington D.C.
5946d467-618b-0996-063a-77a4f6eae4f0,2023-01-21 01:00:00,3.2705,80.11812,0.17049998,0.6741862,0.0,0.0,0.0,0.0,0,1025.7,1014.1161,0.0,0.0,0.0,0.0,0.0,0.1540168,3.4152596,6.0205,0.312,10.7205,0.343,2.16,Los Angeles
389b80ca-b995-0160-9f23-6bbe0a4210ea,2023-01-21 01:00:00,2.3195,61.949936,-4.2305,-3.0086846,0.0,0.0,0.0,0.0,0,1019.0,1011.95233,0.0,0.0,0.0,0.0,0.03775376,0.27550322,18.057508,4.7194996,0.476,6.9694996,0.491,31.883888,Washington D.C.
2d38ef5e-b439-2a1e-55f2-08b2a18e41d9,2023-01-21 02:00:00,2.9205,80.358444,-0.1295,0.17728472,0.0,0.0,0.0,0.0,0,1025.8,1014.2003,0.0,0.0,0.0,0.0,0.0,0.1484341,4.1046314,5.6205,0.312,10.4205,0.342,2.6208394,Los Angeles
2ec9bae7-a978-ea9e-c0d4-ffcac679a63d,2023-01-21 02:00:00,1.7695,64.1865,-4.2805004,-3.0292504,0.0,0.0,0.0,0.0,0,1019.1,1012.0376,0.0,0.0,0.0,0.0,0.027859895,0.24933028,14.386494,4.3694997,0.476,6.8694997,0.491,27.757378,Washington D.C.
1d1a1f63-ceff-61d5-3644-320174184548,2023-01-21 03:00:00,2.5705,80.30802,-0.4795,-0.15208912,0.0,0.0,0.0,0.0,0,1025.6,1013.988,0.0,0.0,0.0,0.0,0.0,0.14516526,3.6,5.2205,0.313,10.1705,0.342,0.8049845,Los Angeles
9963e817-fd4f-6e16-45c6-ff8c7dd04c0f,2023-01-21 03:00:00,1.3195,66.78823,-4.1805,-3.4144247,0.0,0.0,0.0,0.0,0,1019.6,1012.5227,4.0,4.0,0.0,0.0,0.023868075,0.22388282,14.021525,4.0195,0.476,6.7194996,0.49,27.558228,Washington D.C.
c91ec5a3-bc05-1790-d7b5-fc0a50acffed,2023-01-21 04:00:00,2.9705,78.34733,-0.4295,0.09797478,0.0,0.0,0.0,0.0,0,1025.4,1013.8071,0.0,0.0,0.0,0.0,0.0,0.16421175,4.68,5.8705,0.314,10.3205,0.332,4.0249224,Los Angeles
b35ba0b5-bb1a-61b5-364a-58c90b44325a,2023-01-21 04:00:00,1.0195,69.01539,-4.0305004,-3.6254778,0.0,0.0,0.0,0.0,0,1020.2,1013.11053,1.0,1.0,0.0,0.0,0.020446017,0.20441592,13.53236,3.7195,0.476,6.5695,0.49,26.980793,Washington D.C.
313eb23a-2458-a6fc-b2ce-e5d32a317216,2023-01-21 05:00:00,2.4705,80.00154,-0.62950003,-0.21898937,0.0,0.0,0.0,0.0,0,1025.3,1013.68726,0.0,0.0,0.0,0.0,0.0,0.14638036,3.219938,5.3205,0.314,10.0705,0.331,1.609969,Los Angeles
7ee94264-a126-fc71-59a7-7aa12fe6e4fd,2023-01-21 05:00:00,0.6695,71.57719,-3.8805,-3.9096317,0.0,0.0,0.0,0.0,1,1020.7,1013.5982,25.0,25.0,0.0,0.0,0.017067872,0.18284607,13.202726,3.4195,0.476,6.4195,0.49,26.61323,Washington D.C.
7b1acc3c-2d94-4b67-1558-450427deff46,2023-01-21 06:00:00,2.1205,79.950226,-0.9795,-0.83319855,0.0,0.0,0.0,0.0,0,1025.5,1013.87024,0.0,0.0,0.0,0.0,0.0,0.14314318,4.6800003,4.8705,0.315,9.8205,0.331,3.671294,Los Angeles
57cb450e-522b-75b3-2172-76b4020d2f37,2023-01-21 06:00:00,0.46949998,73.43783,-3.7305,-4.145302,0.0,0.0,0.0,0.0,0,1021.3,1014.18896,1.0,1.0,0.0,0.0,0.015616049,0.16842708,13.570615,3.1695,0.476,6.2695,0.489,27.691935,Washington D.C.
6962a1d3-3eef-574a-9512-ab33f6802ec2,2023-01-21 07:00:00,2.0705,77.34989,-1.4795,-0.9359579,0.0,0.0,0.0,0.0,0,1026.0,1014.3624,0.0,0.0,0.0,0.0,0.0,0.16113007,4.5536795,4.4705,0.315,9.5205,0.331,4.6800003,Los Angeles
f2848a0d-e536-7fdf-1f9b-e0c83ad2ed2b,2023-01-21 07:00:00,1.4695001,71.46882,-3.1305,-2.3619475,0.0,0.0,0.0,0.0,0,1021.5,1014.41327,0.0,17.0,2.0,0.0,0.009909688,0.19441923,8.707238,5.6194997,0.476,6.1194997,0.487,21.175835,Washington D.C.
7157506d-0369-1e52-8037-e8fda7797ace,2023-01-21 08:00:00,4.8205,68.549065,-0.4795,1.7292576,0.0,0.0,0.0,0.0,0,1026.3,1014.77374,0.0,0.0,0.0,0.0,0.023955911,0.27163005,6.1305785,4.9205,0.315,9.2705,0.331,8.759178,Los Angeles
f9c6e030-33d8-e546-fa8c-06635d9a82b3,2023-01-21 08:00:00,2.0695,72.92368,-2.2805,-1.495861,0.0,0.0,0.0,0.0,1,1022.2,1015.12384,36.0,36.0,5.0,0.0,0.020704329,0.19259918,7.6367526,4.9195,0.475,6.1194997,0.487,18.014393,Washington D.C.
8eaae68a-bedc-4f46-7409-8df3de79636e,2023-01-21 09:00:00,7.9205,62.165276,1.1205,5.388544,0.0,0.0,0.0,0.0,0,1027.1,1015.69086,0.0,0.0,0.0,0.0,0.09311367,0.40453213,4.0249224,6.6705,0.314,9.1205,0.331,8.707238,Los Angeles
5b46f007-7acb-f1f3-2139-9010dc8b3d1c,2023-01-21 09:00:00,4.1194997,67.40529,-1.3805,0.7361555,0.0,0.0,0.0,0.0,3,1022.7,1015.67255,95.0,95.0,9.0,0.0,0.04806144,0.26803577,7.2359104,5.0695,0.475,6.0695,0.487,16.299694,Washington D.C.
e7aaa094-fcfb-1f5c-db50-b751aabd8ff6,2023-01-21 10:00:00,10.5205,56.455917,2.2205,8.206227,0.0,0.0,0.0,0.0,0,1027.4,1016.09155,0.0,0.0,0.0,0.0,0.18271297,0.5546006,3.8268526,9.0205,0.313,9.1705,0.33,6.1305785,Los Angeles
28ead430-2dba-af15-762d-c3da55162a45,2023-01-21 10:00:00,5.6695,63.682438,-0.6805,1.6575642,0.0,0.0,0.0,0.0,2,1023.5,1016.5059,53.0,53.0,6.0,0.0,0.09826512,0.3327232,12.24,5.7194996,0.475,6.0695,0.486,17.782686,Washington D.C.
aad2a392-c2ee-a4f1-d880-42de084a7dc0,2023-01-21 11:00:00,12.9705,44.393932,1.1205,10.457656,0.0,0.0,0.0,0.0,0,1027.2,1015.98975,0.0,0.0,0.0,0.0,0.26548275,0.83244103,3.8939953,11.3205,0.31,9.3205,0.33,5.0911684,Los Angeles
82a1234e-f7ef-9794-deba-861e2408df86,2023-01-21 11:00:00,6.5195,53.79471,-2.1805,1.6776495,0.0,0.0,0.0,0.0,2,1023.9,1016.92426,76.0,76.0,0.0,0.0,0.14376165,0.4488743,16.485485,6.3694997,0.475,6.1194997,0.486,23.532547,Washington D.C.
55900510-f162-5609-e92a-55021ec3fe85,2023-01-21 12:00:00,14.1705,39.18171,0.4705,12.264477,0.0,0.0,0.0,0.0,0,1026.2,1015.04724,0.0,0.0,0.0,0.0,0.308945,0.9843445,1.609969,13.2705,0.307,9.6205,0.33,2.0364676,Los Angeles
256c8e86-dc91-d3e4-9a28-bed60a1f7a84,2023-01-21 12:00:00,7.0195,48.62563,-3.0805,1.9707136,0.0,0.0,0.0,0.0,3,1023.2,1016.2415,96.0,96.0,0.0,0.0,0.1737753,0.51650876,17.10284,6.9694996,0.474,6.1695,0.485,24.023088,Washington D.C.
dca25f71-5048-0d6c-8c7f-95ca02336fc5,2023-01-21 13:00:00,14.8205,37.706814,0.5205,12.905584,0.0,0.0,0.0,0.0,0,1025.1,1013.9843,0.0,0.0,0.0,0.0,0.31709394,1.0514097,1.9386592,14.7205,0.304,10.0205,0.33,2.1897945,Los Angeles
d0a29622-f4d4-2557-38ee-68b634fd81dc,2023-01-21 13:00:00,7.0695,48.459393,-3.0805,2.2999048,0.0,0.0,0.0,0.0,2,1022.4,1015.4482,76.0,76.0,0.0,0.0,0.15925245,0.51995784,15.1884165,7.3694997,0.473,6.2695,0.485,21.30093,Washington D.C.
77e851f8-78c8-41e6-b510-19058cf564e9,2023-01-21 14:00:00,15.4205,36.940594,0.77049994,13.3005905,0.0,0.0,0.0,0.0,0,1024.4,1013.3149,0.0,0.0,0.0,0.0,0.28232697,1.1061536,0.8049845,15.5205,0.301,10.4205,0.329,0.71999997,Los Angeles
b38d5a06-6532-25db-1ee7-ed47c248e3d7,2023-01-21 14:00:00,7.2194996,48.322483,-2.9805,2.7407303,0.0,0.0,0.0,0.0,3,1022.0,1015.05475,89.0,89.0,0.0,0.0,0.14980932,0.5267196,13.281023,7.6194997,0.473,6.3694997,0.485,18.278645,Washington D.C.
6b3dd7e2-1157-3bdf-3f97-7b06cc88b163,2023-01-21 15:00:00,15.5205,37.103214,0.92050004,13.274685,0.0,0.0,0.0,0.0,0,1024.1,1013.0219,0.0,0.0,0.0,0.0,0.21726164,1.1103883,1.835647,15.6705,0.298,10.8705,0.329,2.52,Los Angeles
66115b60-2e9b-d2b6-59eb-141c2e2eaef0,2023-01-21 15:00:00,7.3195,47.99324,-2.9805,3.1808286,0.0,0.0,0.0,0.0,3,1022.3,1015.35486,99.0,99.0,0.0,0.0,0.13509165,0.53371197,10.948973,7.8195,0.472,6.4694996,0.484,15.281989,Washington D.C.
7805da85-0461-73e3-65d4-38e8e389e27c,2023-01-21 16:00:00,15.0205,41.307755,1.9705,12.587812,0.0,0.0,0.0,0.0,0,1023.5,1012.4093,0.0,0.0,0.0,0.0,0.1383767,1.0034454,4.3349743,15.5705,0.291,11.3705,0.337,3.8773184,Los Angeles
7a2925e2-89ed-5ac1-efaf-d86d81830eb3,2023-01-21 16:00:00,6.9195,49.325447,-2.9805,2.906588,0.0,0.0,0.0,0.0,3,1022.7,1015.7423,97.0,97.0,0.0,0.0,0.090383776,0.5059943,10.086427,7.6194997,0.472,6.5695,0.484,14.4,Washington D.C.
24f17f8f-c94b-f081-f80e-4b2cf424bdb8,2023-01-21 17:00:00,11.5705,67.09194,5.6705,9.70348,0.0,0.0,0.0,0.0,0,1023.5,1012.2759,0.0,0.0,0.0,0.0,0.039581176,0.44934148,5.4477882,13.7705,0.291,11.6705,0.337,7.6367526,Los Angeles
29cb10cb-c1e7-0251-9ae5-f2363069d292,2023-01-21 17:00:00,6.1194997,52.309586,-2.9305,2.4800687,0.0,0.0,0.0,0.0,3,1023.1,1016.1198,96.0,96.0,0.0,0.0,0.050250083,0.45070133,7.5685663,7.2194996,0.472,6.6194997,0.484,14.336861,Washington D.C.
005bc269-0e2f-bc74-7722-1f690458c0b3,2023-01-21 18:00:00,9.4705,68.54196,3.9705,7.188135,0.0,0.0,0.0,0.0,0,1023.8,1012.4896,0.0,0.0,0.0,0.0,0.02956283,0.37349182,5.8603754,11.8205,0.291,11.7705,0.336,9.605998,Los Angeles
34134673-4623-dc7c-8d57-907f095da886,2023-01-21 18:00:00,4.8195,59.188255,-2.4805,1.3780818,0.0,0.0,0.0,0.0,1,1023.3,1016.28595,27.0,27.0,0.0,0.0,0.03717206,0.35243642,6.6087217,6.5695,0.472,6.6695,0.484,15.192682,Washington D.C.
11f29f11-1766-a714-d1b8-c3261e57e256,2023-01-21 19:00:00,8.7705,65.088936,2.5705,6.2826405,0.0,0.0,0.0,0.0,0,1023.7,1012.3627,0.0,0.0,0.0,0.0,0.009075705,0.39540553,5.4477882,10.3705,0.292,11.7705,0.336,7.653705,Los Angeles
82d5a00e-41c8-36c3-062f-8929b6d3bd73,2023-01-21 19:00:00,2.1195,68.73452,-3.0305,-1.397466,0.0,0.0,0.0,0.0,0,1024.2,1017.11115,16.0,26.0,0.0,0.0,0.0074708234,0.22318622,6.638072,6.3195,0.459,6.2695,0.479,14.618837,Washington D.C.
33a2a52d-3738-69e8-f992-905f2aa3d611,2023-01-21 20:00:00,8.2205,64.50309,1.9205,5.361458,0.0,0.0,0.0,0.0,0,1023.7,1012.3408,0.0,0.0,0.0,0.0,0.015914762,0.38734943,7.2,9.2705,0.292,11.6705,0.336,8.049845,Los Angeles
98b52e10-92d0-4802-7a48-eccf7aad8316,2023-01-21 20:00:00,1.5695,72.55889,-2.8305,-1.7537065,0.0,0.0,0.0,0.0,1,1024.3,1017.19653,24.0,16.0,0.0,10.0,0.0020803863,0.18833798,5.4833565,5.3195,0.459,6.2695,0.479,11.91812,Washington D.C.
a28c06eb-7e53-7b5b-31d4-2d0585ebc42f,2023-01-21 21:00:00,7.2705,65.451065,1.2205,4.3106136,0.0,0.0,0.0,0.0,0,1023.6,1012.20374,0.0,0.0,0.0,0.0,0.013975571,0.353387,7.072878,8.3705,0.293,11.5205,0.335,6.519877,Los Angeles
4282d3e7-1b9e-3d05-dba4-7fd847ecdae7,2023-01-21 21:00:00,0.86950004,77.43907,-2.6305,-2.3577456,0.0,0.0,0.0,0.0,1,1024.6,1017.4762,35.0,3.0,0.0,33.0,0.0,0.14725149,5.00128,4.3694997,0.459,6.2194996,0.479,3.7064266,Washington D.C.
1804c03d-fc54-e60b-1779-40273fe61cc6,2023-01-21 22:00:00,6.0705,67.581696,0.5205,3.2984881,0.0,0.0,0.0,0.0,0,1023.7,1012.2537,0.0,0.0,0.0,0.0,0.0046792217,0.30535483,5.00128,7.6705,0.293,11.3205,0.335,5.6002855,Los Angeles
5edf8ac1-cc82-3568-2007-075436f338c8,2023-01-21 22:00:00,-0.88049996,85.98259,-2.9305,-4.2474723,0.0,0.0,0.0,0.0,3,1024.1,1016.9341,93.0,0.0,0.0,93.0,0.0,0.08057812,5.692099,3.4695,0.46,6.0695,0.478,4.39436,Washington D.C.
c1e0937f-82db-b48d-cf37-c4e898066eca,2023-01-21 23:00:00,5.0705,71.39224,0.32050002,2.2208834,0.0,0.0,0.0,0.0,0,1023.5,1012.01526,0.0,0.0,0.0,0.0,0.002990955,0.2514184,5.315336,7.0705,0.294,11.0705,0.334,9.339208,Los Angeles
734b8e0f-6d86-0f0f-83bd-53287379f2ad,2023-01-21 23:00:00,-0.3305,83.529335,-2.7805,-3.794506,0.0,0.0,0.0,0.0,3,1023.7,1016.5512,99.0,0.0,0.0,99.0,0.0,0.098555684,6.489992,2.7195,0.46,5.9694996,0.478,7.928178,Washington D.C.
a6b5c2e6-9dfb-96e3-9241-5455d49b552c,2023-01-22 00:00:00,4.6205,73.136215,0.22049999,1.494822,0.0,0.0,0.0,0.0,0,1022.7,1011.2058,0.0,0.0,0.0,0.0,0.006430892,0.22879934,7.10031,6.5205,0.294,10.8705,0.334,11.631956,Los Angeles
2868b4f3-7f5c-6bc7-e017-acde672d4442,2023-01-22 00:00:00,-1.2305,86.910255,-3.1305,-4.8440647,0.0,0.0,0.0,0.0,3,1023.7,1016.5279,100.0,0.0,0.0,100.0,0.0,0.07334158,7.208994,2.1695,0.46,5.7695,0.478,10.383987,Washington D.C.
a8bdfc33-d471-99b5-cdc1-f04cdfa4b521,2023-01-22 01:00:00,4.6705,70.03039,-0.32950002,1.3218699,0.0,0.0,0.0,0.0,0,1021.9,1010.4167,0.0,0.0,0.0,0.0,0.011356287,0.25614226,8.049845,6.0205,0.294,10.5705,0.334,9.9571085,Los Angeles
e1af0e49-645b-7513-daa0-0b2933baa22d,2023-01-22 01:00:00,-0.7305,84.416374,-3.0305,-4.3937163,0.0,0.0,0.0,0.0,3,1023.6,1016.44165,100.0,0.0,0.0,100.0,0.0,0.09056786,7.6367526,1.7695,0.461,5.6194997,0.478,12.074766,Washington D.C.
1bd676d8-e01a-ae51-1f67-cbb55bc5a8e2,2023-01-22 02:00:00,5.3205,63.136948,-1.1295,2.2251368,0.0,0.0,0.0,0.0,0,1021.7,1010.2456,0.0,0.0,0.0,0.0,0.009124233,0.32964194,5.506941,5.5705,0.295,10.3205,0.333,6.28713,Los Angeles
434608b2-c231-79ed-e436-def44ba291a7,2023-01-22 02:00:00,-0.5805,85.06331,-2.7805,-3.9781709,0.0,0.0,0.0,0.0,3,1023.6,1016.4455,100.0,0.0,0.0,100.0,0.0,0.0877642,6.0347,1.5195,0.461,5.4195,0.478,15.978486,Washington D.C.
de8138bd-0589-ad9e-7867-76879f3a5454,2023-01-22 03:00:00,5.6205,59.173275,-1.7295,2.5594263,0.0,0.0,0.0,0.0,0,1021.2,1009.7636,2.0,0.0,0.0,2.0,0.008576854,0.37275946,4.6938252,5.1705,0.295,10.0705,0.333,3.096837,Los Angeles
e425c745-0dfe-7ef7-0042-8cd49f9ae2b7,2023-01-22 03:00:00,-0.8305,88.24912,-2.5305,-4.2549186,0.0,0.0,0.0,0.0,3,1023.1,1015.94226,100.0,0.0,0.0,100.0,0.0,0.0677976,6.439876,1.4695001,0.461,5.2194996,0.477,18.331741,Washington D.C.
3c0be737-af77-43b2-a202-9e7e550f0b7a,2023-01-22 04:00:00,5.9205,59.24924,-1.4295,2.791257,0.0,0.0,0.0,0.0,1,1020.5,1009.08344,29.0,0.0,0.0,24.0,0.011821236,0.3798728,5.4477882,5.5205,0.296,10.2205,0.33,5.1165614,Los Angeles
adde9365-43aa-ccbf-8505-d5d5b91ad0b5,2023-01-22 04:00:00,-0.9305,88.89612,-2.5305,-4.3341713,0.0,0.0,0.0,0.0,3,1022.4,1015.2447,100.0,0.0,0.0,100.0,0.0,0.063598156,6.297428,1.3695,0.461,5.0695,0.477,18.388212,Washington D.C.
1c2c0eaf-b37a-589d-2f68-eaceb2c85c8f,2023-01-22 05:00:00,8.5205,44.067917,-3.0295,5.360155,0.0,0.0,0.0,0.0,3,1019.8,1008.4961,97.0,0.0,0.0,97.0,0.016843839,0.62284803,4.198285,5.1205,0.296,9.9705,0.329,5.7599998,Los Angeles
0617690b-35de-eeb9-7ef2-7dd6ec76646b,2023-01-22 05:00:00,-0.9805,88.2354,-2.6805,-4.414135,0.0,0.0,0.0,0.0,3,1021.9,1014.7469,100.0,0.0,0.0,100.0,0.0,0.06713605,6.3690495,1.2195001,0.461,4.8694997,0.477,18.514643,Washington D.C.
b77c2407-b9f9-2f23-8f1b-6f02c5d0ce37,2023-01-22 06:00:00,4.3205,68.19347,-1.0295,0.46397638,0.0,0.0,0.0,0.0,3,1019.3,1007.8317,90.0,0.0,0.0,90.0,0.01948449,0.26526654,10.823973,4.8205,0.297,9.6705,0.329,13.004921,Los Angeles
